id,timestamp,test,file_size,download_mbps,upload_mbps,latency_ms,loaded_latency_ms,jitter_ms,server,status,error_msg
25127,2026-07-23T07:42:34.843695+00:00,cdn_vultr,medium,401.7,,,,,Vultr,ok,
25128,2026-07-23T07:42:34.855756+00:00,cdn_vultr,large,403.07,,,,,Vultr,ok,
25129,2026-07-23T08:13:25.515056+00:00,cloudflare_full,small,77.14,57.86,85.19,,3.62,Cloudflare,ok,
25130,2026-07-23T08:13:25.527122+00:00,cloudflare_full,medium,236.14,77.15,85.19,86.19,3.62,Cloudflare,ok,
25131,2026-07-23T08:13:25.539099+00:00,cloudflare_full,large,359.88,102.6,85.19,,3.62,Cloudflare,ok,
25132,2026-07-23T08:13:25.550536+00:00,cdn_hetzner,small,379.75,,,,,Hetzner,ok,
25133,2026-07-23T08:13:25.562493+00:00,cdn_hetzner,medium,376.73,,,,,Hetzner,ok,
25134,2026-07-23T08:13:25.573619+00:00,cdn_hetzner,large,382.44,,,,,Hetzner,ok,
25135,2026-07-23T08:13:25.585665+00:00,cdn_ovh,small,39.85,,,,,OVH,ok,
25136,2026-07-23T08:13:25.599420+00:00,cdn_ovh,medium,20.42,,,,,OVH,ok,
25137,2026-07-23T08:13:25.617054+00:00,cdn_ovh,large,15.77,,,,,OVH,ok,
25138,2026-07-23T08:13:25.629556+00:00,cdn_vultr,small,392.89,,,,,Vultr,ok,
25139,2026-07-23T08:13:25.641657+00:00,cdn_vultr,medium,401.82,,,,,Vultr,ok,
25140,2026-07-23T08:13:25.653724+00:00,cdn_vultr,large,395.62,,,,,Vultr,ok,
25141,2026-07-23T08:44:00.207030+00:00,cloudflare_full,small,64.07,56.12,89.8,,6.33,Cloudflare,ok,
25142,2026-07-23T08:44:00.219956+00:00,cloudflare_full,medium,285.13,95.28,89.8,83.73,6.33,Cloudflare,ok,
25143,2026-07-23T08:44:00.232820+00:00,cloudflare_full,large,355.98,102.56,89.8,,6.33,Cloudflare,ok,
25144,2026-07-23T08:44:00.245180+00:00,cdn_hetzner,small,383.51,,,,,Hetzner,ok,
25145,2026-07-23T08:44:00.257971+00:00,cdn_hetzner,medium,373.62,,,,,Hetzner,ok,
25146,2026-07-23T08:44:00.269934+00:00,cdn_hetzner,large,382.99,,,,,Hetzner,ok,
25147,2026-07-23T08:44:00.284949+00:00,cdn_ovh,small,23.89,,,,,OVH,ok,
25148,2026-07-23T08:44:00.297523+00:00,cdn_ovh,medium,23.48,,,,,OVH,ok,
25149,2026-07-23T08:44:00.321265+00:00,cdn_ovh,large,17.45,,,,,OVH,ok,
25150,2026-07-23T08:44:00.333052+00:00,cdn_vultr,small,397.27,,,,,Vultr,ok,
25151,2026-07-23T08:44:00.344918+00:00,cdn_vultr,medium,324.12,,,,,Vultr,ok,
25152,2026-07-23T08:44:00.358976+00:00,cdn_vultr,large,403.86,,,,,Vultr,ok,
25153,2026-07-23T09:14:47.798039+00:00,cloudflare_full,small,78.37,36.66,85.28,,6.21,Cloudflare,ok,
25154,2026-07-23T09:14:47.810593+00:00,cloudflare_full,medium,271.52,97.09,85.28,85.91,6.21,Cloudflare,ok,
25155,2026-07-23T09:14:47.825200+00:00,cloudflare_full,large,350.48,96.26,85.28,,6.21,Cloudflare,ok,
25156,2026-07-23T09:14:47.842456+00:00,cdn_hetzner,small,378.17,,,,,Hetzner,ok,
25157,2026-07-23T09:14:47.854057+00:00,cdn_hetzner,medium,378.06,,,,,Hetzner,ok,
25158,2026-07-23T09:14:47.865689+00:00,cdn_hetzner,large,378.26,,,,,Hetzner,ok,
25159,2026-07-23T09:14:47.877245+00:00,cdn_ovh,small,20.92,,,,,OVH,ok,
25160,2026-07-23T09:14:47.888576+00:00,cdn_ovh,medium,22.81,,,,,OVH,ok,
25161,2026-07-23T09:14:47.900242+00:00,cdn_ovh,large,18.35,,,,,OVH,ok,
25162,2026-07-23T09:14:47.911918+00:00,cdn_vultr,small,394.39,,,,,Vultr,ok,
25163,2026-07-23T09:14:47.923743+00:00,cdn_vultr,medium,393.05,,,,,Vultr,ok,
25164,2026-07-23T09:14:47.934926+00:00,cdn_vultr,large,401.25,,,,,Vultr,ok,
25165,2026-07-23T09:45:29.677901+00:00,cloudflare_full,small,62.59,60.51,86.53,,6.3,Cloudflare,ok,
25166,2026-07-23T09:45:29.690453+00:00,cloudflare_full,medium,292.14,98.17,86.53,85.08,6.3,Cloudflare,ok,
25167,2026-07-23T09:45:29.701942+00:00,cloudflare_full,large,360.94,95.26,86.53,,6.3,Cloudflare,ok,
25168,2026-07-23T09:45:29.728025+00:00,cdn_hetzner,small,374.2,,,,,Hetzner,ok,
25169,2026-07-23T09:45:29.739455+00:00,cdn_hetzner,medium,385.47,,,,,Hetzner,ok,
25170,2026-07-23T09:45:29.750681+00:00,cdn_hetzner,large,384.82,,,,,Hetzner,ok,
25171,2026-07-23T09:45:29.761613+00:00,cdn_ovh,small,11.87,,,,,OVH,ok,
25172,2026-07-23T09:45:29.772906+00:00,cdn_ovh,medium,33.75,,,,,OVH,ok,
25173,2026-07-23T09:45:29.784299+00:00,cdn_ovh,large,14.33,,,,,OVH,ok,
25174,2026-07-23T09:45:29.795662+00:00,cdn_vultr,small,394.54,,,,,Vultr,ok,
25175,2026-07-23T09:45:29.806669+00:00,cdn_vultr,medium,402.69,,,,,Vultr,ok,
25176,2026-07-23T09:45:29.830251+00:00,cdn_vultr,large,400.38,,,,,Vultr,ok,
25177,2026-07-23T10:15:55.350604+00:00,cloudflare_full,small,68.96,55.49,82.91,,5.61,Cloudflare,ok,
25178,2026-07-23T10:15:55.362636+00:00,cloudflare_full,medium,234.7,95.94,82.91,84.61,5.61,Cloudflare,ok,
25179,2026-07-23T10:15:55.374267+00:00,cloudflare_full,large,358.13,96.78,82.91,,5.61,Cloudflare,ok,
25180,2026-07-23T10:15:55.385594+00:00,cdn_hetzner,small,335.35,,,,,Hetzner,ok,
25181,2026-07-23T10:15:55.399928+00:00,cdn_hetzner,medium,382.69,,,,,Hetzner,ok,
25182,2026-07-23T10:15:55.414760+00:00,cdn_hetzner,large,376.29,,,,,Hetzner,ok,
25183,2026-07-23T10:15:55.426412+00:00,cdn_ovh,small,57.39,,,,,OVH,ok,
25184,2026-07-23T10:15:55.437992+00:00,cdn_ovh,medium,15.73,,,,,OVH,ok,
25185,2026-07-23T10:15:55.449302+00:00,cdn_ovh,large,16.2,,,,,OVH,ok,
25186,2026-07-23T10:15:55.463329+00:00,cdn_vultr,small,396.68,,,,,Vultr,ok,
25187,2026-07-23T10:15:55.475031+00:00,cdn_vultr,medium,403.38,,,,,Vultr,ok,
25188,2026-07-23T10:15:55.487213+00:00,cdn_vultr,large,395.98,,,,,Vultr,ok,
25189,2026-07-23T10:46:34.299050+00:00,cloudflare_full,small,72.48,58.82,87.02,,4.39,Cloudflare,ok,
25190,2026-07-23T10:46:34.312189+00:00,cloudflare_full,medium,289.14,92.78,87.02,87.62,4.39,Cloudflare,ok,
25191,2026-07-23T10:46:34.324229+00:00,cloudflare_full,large,349.56,98.88,87.02,,4.39,Cloudflare,ok,
25192,2026-07-23T10:46:34.336158+00:00,cdn_hetzner,small,380.46,,,,,Hetzner,ok,
25193,2026-07-23T10:46:34.348734+00:00,cdn_hetzner,medium,375.91,,,,,Hetzner,ok,
25194,2026-07-23T10:46:34.360804+00:00,cdn_hetzner,large,385.83,,,,,Hetzner,ok,
25195,2026-07-23T10:46:34.372705+00:00,cdn_ovh,small,9.6,,,,,OVH,ok,
25196,2026-07-23T10:46:34.384337+00:00,cdn_ovh,medium,15.2,,,,,OVH,ok,
25197,2026-07-23T10:46:34.408144+00:00,cdn_ovh,large,13.07,,,,,OVH,ok,
25198,2026-07-23T10:46:34.419652+00:00,cdn_vultr,small,395.3,,,,,Vultr,ok,
25199,2026-07-23T10:46:34.431032+00:00,cdn_vultr,medium,402.88,,,,,Vultr,ok,
25200,2026-07-23T10:46:34.442095+00:00,cdn_vultr,large,402.7,,,,,Vultr,ok,
25201,2026-07-23T11:17:04.046977+00:00,cloudflare_full,small,74.77,58.62,85.1,,3.45,Cloudflare,ok,
25202,2026-07-23T11:17:04.059327+00:00,cloudflare_full,medium,285.29,97.61,85.1,86.63,3.45,Cloudflare,ok,
25203,2026-07-23T11:17:04.071491+00:00,cloudflare_full,large,288.45,100.65,85.1,,3.45,Cloudflare,ok,
25204,2026-07-23T11:17:04.083119+00:00,cdn_hetzner,small,375,,,,,Hetzner,ok,
25205,2026-07-23T11:17:04.095236+00:00,cdn_hetzner,medium,376.26,,,,,Hetzner,ok,
25206,2026-07-23T11:17:04.106533+00:00,cdn_hetzner,large,382.23,,,,,Hetzner,ok,
25207,2026-07-23T11:17:04.118719+00:00,cdn_ovh,small,9.63,,,,,OVH,ok,
25208,2026-07-23T11:17:04.132787+00:00,cdn_ovh,medium,14.97,,,,,OVH,ok,
25209,2026-07-23T11:17:04.144691+00:00,cdn_ovh,large,12.2,,,,,OVH,ok,
25210,2026-07-23T11:17:04.155957+00:00,cdn_vultr,small,395.76,,,,,Vultr,ok,
25211,2026-07-23T11:17:04.167860+00:00,cdn_vultr,medium,401.85,,,,,Vultr,ok,
25212,2026-07-23T11:17:04.179561+00:00,cdn_vultr,large,402.21,,,,,Vultr,ok,
25213,2026-07-23T11:47:13.774473+00:00,cloudflare_full,small,73.6,56.59,89.82,,10.04,Cloudflare,ok,
25214,2026-07-23T11:47:13.787384+00:00,cloudflare_full,medium,277.74,97.98,89.82,81.25,10.04,Cloudflare,ok,
25215,2026-07-23T11:47:13.799741+00:00,cloudflare_full,large,353.02,100.2,89.82,,10.04,Cloudflare,ok,
25216,2026-07-23T11:47:13.811744+00:00,cdn_hetzner,small,379.35,,,,,Hetzner,ok,
25217,2026-07-23T11:47:13.825758+00:00,cdn_hetzner,medium,377.02,,,,,Hetzner,ok,
25218,2026-07-23T11:47:13.849514+00:00,cdn_hetzner,large,382.61,,,,,Hetzner,ok,
25219,2026-07-23T11:47:13.860924+00:00,cdn_ovh,small,46.12,,,,,OVH,ok,
25220,2026-07-23T11:47:13.872299+00:00,cdn_ovh,medium,15.74,,,,,OVH,ok,
25221,2026-07-23T11:47:13.883432+00:00,cdn_ovh,large,13.19,,,,,OVH,ok,
25222,2026-07-23T11:47:13.894851+00:00,cdn_vultr,small,318.88,,,,,Vultr,ok,
25223,2026-07-23T11:47:13.906279+00:00,cdn_vultr,medium,404.26,,,,,Vultr,ok,
25224,2026-07-23T11:47:13.917670+00:00,cdn_vultr,large,401.26,,,,,Vultr,ok,
25225,2026-07-23T12:18:03.484498+00:00,cloudflare_full,small,69.91,48.61,84.82,,6.11,Cloudflare,ok,
25226,2026-07-23T12:18:03.497018+00:00,cloudflare_full,medium,239.97,94.12,84.82,86.5,6.11,Cloudflare,ok,
25227,2026-07-23T12:18:03.512227+00:00,cloudflare_full,large,356.86,99.74,84.82,,6.11,Cloudflare,ok,
25228,2026-07-23T12:18:03.526696+00:00,cdn_hetzner,small,382.07,,,,,Hetzner,ok,
25229,2026-07-23T12:18:03.539253+00:00,cdn_hetzner,medium,374.11,,,,,Hetzner,ok,
25230,2026-07-23T12:18:03.550992+00:00,cdn_hetzner,large,384.11,,,,,Hetzner,ok,
25231,2026-07-23T12:18:03.563086+00:00,cdn_ovh,small,22.84,,,,,OVH,ok,
25232,2026-07-23T12:18:03.575226+00:00,cdn_ovh,medium,15.67,,,,,OVH,ok,
25233,2026-07-23T12:18:03.589709+00:00,cdn_ovh,large,11.27,,,,,OVH,ok,
25234,2026-07-23T12:18:03.601572+00:00,cdn_vultr,small,396.99,,,,,Vultr,ok,
25235,2026-07-23T12:18:03.614299+00:00,cdn_vultr,medium,402.18,,,,,Vultr,ok,
25236,2026-07-23T12:18:03.626571+00:00,cdn_vultr,large,397.76,,,,,Vultr,ok,
25237,2026-07-23T12:49:03.905911+00:00,cloudflare_full,small,68.44,55.92,90.62,,6.7,Cloudflare,ok,
25238,2026-07-23T12:49:03.920626+00:00,cloudflare_full,medium,283.58,94.74,90.62,93.06,6.7,Cloudflare,ok,
25239,2026-07-23T12:49:03.932702+00:00,cloudflare_full,large,359.66,100.76,90.62,,6.7,Cloudflare,ok,
25240,2026-07-23T12:49:03.944689+00:00,cdn_hetzner,small,376.46,,,,,Hetzner,ok,
25241,2026-07-23T12:49:03.957108+00:00,cdn_hetzner,medium,375.74,,,,,Hetzner,ok,
25242,2026-07-23T12:49:03.968728+00:00,cdn_hetzner,large,383.61,,,,,Hetzner,ok,
25243,2026-07-23T12:49:03.983027+00:00,cdn_ovh,small,59.75,,,,,OVH,ok,
25244,2026-07-23T12:49:03.995469+00:00,cdn_ovh,medium,14.33,,,,,OVH,ok,
25245,2026-07-23T12:49:04.007399+00:00,cdn_ovh,large,11.84,,,,,OVH,ok,
25246,2026-07-23T12:49:04.021803+00:00,cdn_vultr,small,395.64,,,,,Vultr,ok,
25247,2026-07-23T12:49:04.038892+00:00,cdn_vultr,medium,398.82,,,,,Vultr,ok,
25248,2026-07-23T12:49:04.050937+00:00,cdn_vultr,large,400.61,,,,,Vultr,ok,
25249,2026-07-23T13:19:11.551089+00:00,cloudflare_full,small,59.56,57.13,86.22,,8.29,Cloudflare,ok,
25250,2026-07-23T13:19:11.563658+00:00,cloudflare_full,medium,232.88,97.77,86.22,83.25,8.29,Cloudflare,ok,
25251,2026-07-23T13:19:11.575862+00:00,cloudflare_full,large,354.88,97.25,86.22,,8.29,Cloudflare,ok,
25252,2026-07-23T13:19:11.587219+00:00,cdn_hetzner,small,381.07,,,,,Hetzner,ok,
25253,2026-07-23T13:19:11.599434+00:00,cdn_hetzner,medium,376.17,,,,,Hetzner,ok,
25254,2026-07-23T13:19:11.611130+00:00,cdn_hetzner,large,382.59,,,,,Hetzner,ok,
25255,2026-07-23T13:19:11.623329+00:00,cdn_ovh,small,36.26,,,,,OVH,ok,
25256,2026-07-23T13:19:11.634697+00:00,cdn_ovh,medium,15.2,,,,,OVH,ok,
25257,2026-07-23T13:19:11.646972+00:00,cdn_ovh,large,14.54,,,,,OVH,ok,
25258,2026-07-23T13:19:11.661204+00:00,cdn_vultr,small,396.14,,,,,Vultr,ok,
25259,2026-07-23T13:19:11.686375+00:00,cdn_vultr,medium,350.57,,,,,Vultr,ok,
25260,2026-07-23T13:19:11.697346+00:00,cdn_vultr,large,402.5,,,,,Vultr,ok,
25261,2026-07-23T13:50:12.907365+00:00,cloudflare_full,small,68.56,58.51,87.6,,7.8,Cloudflare,ok,
25262,2026-07-23T13:50:12.919254+00:00,cloudflare_full,medium,245.39,97.77,87.6,83.68,7.8,Cloudflare,ok,
25263,2026-07-23T13:50:12.930114+00:00,cloudflare_full,large,355.1,100.55,87.6,,7.8,Cloudflare,ok,
25264,2026-07-23T13:50:12.941558+00:00,cdn_hetzner,small,383.52,,,,,Hetzner,ok,
25265,2026-07-23T13:50:12.952801+00:00,cdn_hetzner,medium,381.84,,,,,Hetzner,ok,
25266,2026-07-23T13:50:12.964307+00:00,cdn_hetzner,large,382.25,,,,,Hetzner,ok,
25267,2026-07-23T13:50:12.975289+00:00,cdn_ovh,small,14.84,,,,,OVH,ok,
25268,2026-07-23T13:50:12.986847+00:00,cdn_ovh,medium,17.82,,,,,OVH,ok,
25269,2026-07-23T13:50:12.998144+00:00,cdn_ovh,large,13.2,,,,,OVH,ok,
25270,2026-07-23T13:50:13.009721+00:00,cdn_vultr,small,396.17,,,,,Vultr,ok,
25271,2026-07-23T13:50:13.020697+00:00,cdn_vultr,medium,401.95,,,,,Vultr,ok,
25272,2026-07-23T13:50:13.035853+00:00,cdn_vultr,large,403.25,,,,,Vultr,ok,
25273,2026-07-23T14:20:59.760418+00:00,cloudflare_full,small,67.24,57.26,87.99,,22.71,Cloudflare,ok,
25274,2026-07-23T14:20:59.773232+00:00,cloudflare_full,medium,154.02,96.91,87.99,93.83,22.71,Cloudflare,ok,
25275,2026-07-23T14:20:59.784969+00:00,cloudflare_full,large,362.36,97.69,87.99,,22.71,Cloudflare,ok,
25276,2026-07-23T14:20:59.797006+00:00,cdn_hetzner,small,379.78,,,,,Hetzner,ok,
25277,2026-07-23T14:20:59.808437+00:00,cdn_hetzner,medium,371.31,,,,,Hetzner,ok,
25278,2026-07-23T14:20:59.820511+00:00,cdn_hetzner,large,380.2,,,,,Hetzner,ok,
25279,2026-07-23T14:20:59.844468+00:00,cdn_ovh,small,46.08,,,,,OVH,ok,
25280,2026-07-23T14:20:59.856086+00:00,cdn_ovh,medium,15.53,,,,,OVH,ok,
25281,2026-07-23T14:20:59.867530+00:00,cdn_ovh,large,15.08,,,,,OVH,ok,
25282,2026-07-23T14:20:59.881196+00:00,cdn_vultr,small,393.78,,,,,Vultr,ok,
25283,2026-07-23T14:20:59.892569+00:00,cdn_vultr,medium,403.28,,,,,Vultr,ok,
25284,2026-07-23T14:20:59.903944+00:00,cdn_vultr,large,373.34,,,,,Vultr,ok,
25285,2026-07-23T14:51:24.969831+00:00,cloudflare_full,small,71.12,57.04,84.93,,5.47,Cloudflare,ok,
25286,2026-07-23T14:51:24.982169+00:00,cloudflare_full,medium,272.42,96.73,84.93,83.62,5.47,Cloudflare,ok,
25287,2026-07-23T14:51:24.993885+00:00,cloudflare_full,large,358.11,100.88,84.93,,5.47,Cloudflare,ok,
25288,2026-07-23T14:51:25.004961+00:00,cdn_hetzner,small,376.68,,,,,Hetzner,ok,
25289,2026-07-23T14:51:25.016736+00:00,cdn_hetzner,medium,382.02,,,,,Hetzner,ok,
25290,2026-07-23T14:51:25.028257+00:00,cdn_hetzner,large,381.52,,,,,Hetzner,ok,
25291,2026-07-23T14:51:25.040491+00:00,cdn_ovh,small,25.22,,,,,OVH,ok,
25292,2026-07-23T14:51:25.051794+00:00,cdn_ovh,medium,23.83,,,,,OVH,ok,
25293,2026-07-23T14:51:25.063542+00:00,cdn_ovh,large,15.74,,,,,OVH,ok,
25294,2026-07-23T14:51:25.075053+00:00,cdn_vultr,small,394.44,,,,,Vultr,ok,
25295,2026-07-23T14:51:25.086795+00:00,cdn_vultr,medium,404.32,,,,,Vultr,ok,
25296,2026-07-23T14:51:25.097948+00:00,cdn_vultr,large,405.24,,,,,Vultr,ok,
25297,2026-07-23T15:22:11.675513+00:00,cloudflare_full,small,69.56,54.58,87.53,,6.01,Cloudflare,ok,
25298,2026-07-23T15:22:11.688292+00:00,cloudflare_full,medium,275.45,96.21,87.53,85.91,6.01,Cloudflare,ok,
25299,2026-07-23T15:22:11.702793+00:00,cloudflare_full,large,357.86,99.69,87.53,,6.01,Cloudflare,ok,
25300,2026-07-23T15:22:11.726615+00:00,cdn_hetzner,small,380.05,,,,,Hetzner,ok,
25301,2026-07-23T15:22:11.738499+00:00,cdn_hetzner,medium,379.49,,,,,Hetzner,ok,
25302,2026-07-23T15:22:11.749854+00:00,cdn_hetzner,large,381.47,,,,,Hetzner,ok,
25303,2026-07-23T15:22:11.761717+00:00,cdn_ovh,small,22.83,,,,,OVH,ok,
25304,2026-07-23T15:22:11.774937+00:00,cdn_ovh,medium,15.93,,,,,OVH,ok,
25305,2026-07-23T15:22:11.786478+00:00,cdn_ovh,large,14.52,,,,,OVH,ok,
25306,2026-07-23T15:22:11.797804+00:00,cdn_vultr,small,317.39,,,,,Vultr,ok,
25307,2026-07-23T15:22:11.809387+00:00,cdn_vultr,medium,402.47,,,,,Vultr,ok,
25308,2026-07-23T15:22:11.820273+00:00,cdn_vultr,large,402.78,,,,,Vultr,ok,
25309,2026-07-23T15:52:34.463339+00:00,cloudflare_full,small,66.99,58.05,87.32,,14.46,Cloudflare,ok,
25310,2026-07-23T15:52:34.478250+00:00,cloudflare_full,medium,233.16,96.36,87.32,87.25,14.46,Cloudflare,ok,
25311,2026-07-23T15:52:34.490073+00:00,cloudflare_full,large,285.15,96.82,87.32,,14.46,Cloudflare,ok,
25312,2026-07-23T15:52:34.501785+00:00,cdn_hetzner,small,382,,,,,Hetzner,ok,
25313,2026-07-23T15:52:34.513595+00:00,cdn_hetzner,medium,379.41,,,,,Hetzner,ok,
25314,2026-07-23T15:52:34.525704+00:00,cdn_hetzner,large,381.18,,,,,Hetzner,ok,
25315,2026-07-23T15:52:34.537530+00:00,cdn_ovh,small,12.35,,,,,OVH,ok,
25316,2026-07-23T15:52:34.551123+00:00,cdn_ovh,medium,15.94,,,,,OVH,ok,
25317,2026-07-23T15:52:34.566899+00:00,cdn_ovh,large,12.55,,,,,OVH,ok,
25318,2026-07-23T15:52:34.578925+00:00,cdn_vultr,small,396.03,,,,,Vultr,ok,
25319,2026-07-23T15:52:34.593768+00:00,cdn_vultr,medium,386.02,,,,,Vultr,ok,
25320,2026-07-23T15:52:34.606167+00:00,cdn_vultr,large,396.38,,,,,Vultr,ok,
25321,2026-07-23T16:23:13.750434+00:00,cloudflare_full,small,71.84,58.18,85.65,,5.3,Cloudflare,ok,
25322,2026-07-23T16:23:13.762801+00:00,cloudflare_full,medium,286.22,94.22,85.65,92.16,5.3,Cloudflare,ok,
25323,2026-07-23T16:23:13.774298+00:00,cloudflare_full,large,318.97,99.82,85.65,,5.3,Cloudflare,ok,
25324,2026-07-23T16:23:13.786109+00:00,cdn_hetzner,small,375.65,,,,,Hetzner,ok,
25325,2026-07-23T16:23:13.798009+00:00,cdn_hetzner,medium,375.43,,,,,Hetzner,ok,
25326,2026-07-23T16:23:13.809866+00:00,cdn_hetzner,large,379.25,,,,,Hetzner,ok,
25327,2026-07-23T16:23:13.821437+00:00,cdn_ovh,small,53.16,,,,,OVH,ok,
25328,2026-07-23T16:23:13.835694+00:00,cdn_ovh,medium,15.02,,,,,OVH,ok,
25329,2026-07-23T16:23:13.853027+00:00,cdn_ovh,large,12.4,,,,,OVH,ok,
25330,2026-07-23T16:23:13.867381+00:00,cdn_vultr,small,396.85,,,,,Vultr,ok,
25331,2026-07-23T16:23:13.879922+00:00,cdn_vultr,medium,402.52,,,,,Vultr,ok,
25332,2026-07-23T16:23:13.891692+00:00,cdn_vultr,large,402.73,,,,,Vultr,ok,
25333,2026-07-23T16:53:36.259363+00:00,cloudflare_full,small,52.43,56.37,87.81,,9.57,Cloudflare,ok,
25334,2026-07-23T16:53:36.274869+00:00,cloudflare_full,medium,290.66,96.19,87.81,87.42,9.57,Cloudflare,ok,
25335,2026-07-23T16:53:36.287326+00:00,cloudflare_full,large,328.07,88.47,87.81,,9.57,Cloudflare,ok,
25336,2026-07-23T16:53:36.299703+00:00,cdn_hetzner,small,379.69,,,,,Hetzner,ok,
25337,2026-07-23T16:53:36.314658+00:00,cdn_hetzner,medium,372.85,,,,,Hetzner,ok,
25338,2026-07-23T16:53:36.333777+00:00,cdn_hetzner,large,383.91,,,,,Hetzner,ok,
25339,2026-07-23T16:53:36.346043+00:00,cdn_ovh,small,54.53,,,,,OVH,ok,
25340,2026-07-23T16:53:36.363329+00:00,cdn_ovh,medium,11.91,,,,,OVH,ok,
25341,2026-07-23T16:53:36.375628+00:00,cdn_ovh,large,12.32,,,,,OVH,ok,
25342,2026-07-23T16:53:36.388169+00:00,cdn_vultr,small,317.68,,,,,Vultr,ok,
25343,2026-07-23T16:53:36.412706+00:00,cdn_vultr,medium,403.32,,,,,Vultr,ok,
25344,2026-07-23T16:53:36.424349+00:00,cdn_vultr,large,401.09,,,,,Vultr,ok,
25345,2026-07-23T17:24:04.471823+00:00,cloudflare_full,small,72.34,59.48,95.37,,19.96,Cloudflare,ok,
25346,2026-07-23T17:24:04.484112+00:00,cloudflare_full,medium,294.31,96.12,95.37,98.93,19.96,Cloudflare,ok,
25347,2026-07-23T17:24:04.495869+00:00,cloudflare_full,large,359.48,97.08,95.37,,19.96,Cloudflare,ok,
25348,2026-07-23T17:24:04.507689+00:00,cdn_hetzner,small,379.23,,,,,Hetzner,ok,
25349,2026-07-23T17:24:04.519741+00:00,cdn_hetzner,medium,375.85,,,,,Hetzner,ok,
25350,2026-07-23T17:24:04.533858+00:00,cdn_hetzner,large,385.11,,,,,Hetzner,ok,
25351,2026-07-23T17:24:04.545244+00:00,cdn_ovh,small,57.63,,,,,OVH,ok,
25352,2026-07-23T17:24:04.556936+00:00,cdn_ovh,medium,15.6,,,,,OVH,ok,
25353,2026-07-23T17:24:04.568729+00:00,cdn_ovh,large,13.08,,,,,OVH,ok,
25354,2026-07-23T17:24:04.580942+00:00,cdn_vultr,small,317.15,,,,,Vultr,ok,
25355,2026-07-23T17:24:04.592325+00:00,cdn_vultr,medium,403.13,,,,,Vultr,ok,
25356,2026-07-23T17:24:04.604766+00:00,cdn_vultr,large,401.94,,,,,Vultr,ok,
25357,2026-07-23T17:54:52.149173+00:00,cloudflare_full,small,70.33,56.63,84.57,,7.03,Cloudflare,ok,
25358,2026-07-23T17:54:52.162146+00:00,cloudflare_full,medium,275.98,95.78,84.57,87.68,7.03,Cloudflare,ok,
25359,2026-07-23T17:54:52.174117+00:00,cloudflare_full,large,361.7,99.23,84.57,,7.03,Cloudflare,ok,
25360,2026-07-23T17:54:52.185733+00:00,cdn_hetzner,small,381.75,,,,,Hetzner,ok,
25361,2026-07-23T17:54:52.197713+00:00,cdn_hetzner,medium,375.19,,,,,Hetzner,ok,
25362,2026-07-23T17:54:52.213307+00:00,cdn_hetzner,large,383.38,,,,,Hetzner,ok,
25363,2026-07-23T17:54:52.225558+00:00,cdn_ovh,small,26.48,,,,,OVH,ok,
25364,2026-07-23T17:54:52.237839+00:00,cdn_ovh,medium,14.1,,,,,OVH,ok,
25365,2026-07-23T17:54:52.250082+00:00,cdn_ovh,large,14.48,,,,,OVH,ok,
25366,2026-07-23T17:54:52.262037+00:00,cdn_vultr,small,394.32,,,,,Vultr,ok,
25367,2026-07-23T17:54:52.276768+00:00,cdn_vultr,medium,403.44,,,,,Vultr,ok,
25368,2026-07-23T17:54:52.301003+00:00,cdn_vultr,large,395.56,,,,,Vultr,ok,
25369,2026-07-23T18:25:53.571517+00:00,cloudflare_full,small,65.13,57.46,85.19,,10.61,Cloudflare,ok,
25370,2026-07-23T18:25:53.584632+00:00,cloudflare_full,medium,270.17,92.61,85.19,87.08,10.61,Cloudflare,ok,
25371,2026-07-23T18:25:53.596557+00:00,cloudflare_full,large,351.53,99.62,85.19,,10.61,Cloudflare,ok,
25372,2026-07-23T18:25:53.610269+00:00,cdn_hetzner,small,377.4,,,,,Hetzner,ok,
25373,2026-07-23T18:25:53.622116+00:00,cdn_hetzner,medium,375.94,,,,,Hetzner,ok,
25374,2026-07-23T18:25:53.633997+00:00,cdn_hetzner,large,383.53,,,,,Hetzner,ok,
25375,2026-07-23T18:25:53.645822+00:00,cdn_ovh,small,14.39,,,,,OVH,ok,
25376,2026-07-23T18:25:53.657364+00:00,cdn_ovh,medium,19.68,,,,,OVH,ok,
25377,2026-07-23T18:25:53.669270+00:00,cdn_ovh,large,16.8,,,,,OVH,ok,
25378,2026-07-23T18:25:53.681224+00:00,cdn_vultr,small,387.24,,,,,Vultr,ok,
25379,2026-07-23T18:25:53.693132+00:00,cdn_vultr,medium,402.26,,,,,Vultr,ok,
25380,2026-07-23T18:25:53.704784+00:00,cdn_vultr,large,318.79,,,,,Vultr,ok,
25381,2026-07-23T18:56:18.971287+00:00,cloudflare_full,small,64.96,57.2,83.91,,3.75,Cloudflare,ok,
25382,2026-07-23T18:56:18.984275+00:00,cloudflare_full,medium,271.89,98.69,83.91,90.4,3.75,Cloudflare,ok,
25383,2026-07-23T18:56:18.996711+00:00,cloudflare_full,large,361.66,84.34,83.91,,3.75,Cloudflare,ok,
25384,2026-07-23T18:56:19.009531+00:00,cdn_hetzner,small,383.29,,,,,Hetzner,ok,
25385,2026-07-23T18:56:19.021494+00:00,cdn_hetzner,medium,382.8,,,,,Hetzner,ok,
